normalization,standardization,image_type,channel_image,image_resize_x,image_resize_y,Image_path,mean_stat,std_stat,skewness_stat,kurtosis_stat,entropy_stat,gini_coefficient
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/GRAVELxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3.png,733.983154296875,59.73275375366211,1.3174691200256348,1.4284941565407099,13.572053909301758,0.04283835914385898
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,735.8191528320312,59.800148010253906,1.2056556940078735,0.743704400896747,13.572057723999023,0.04301926219031936
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,682.97265625,73.66266632080078,1.0275076627731323,1.003132766584855,13.569619178771973,0.058253029131394
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,740.6994018554688,60.70841979980469,1.1309468746185303,0.5319476432392083,13.571996688842773,0.043771311598275776
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/GRAVELxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,730.533203125,60.55849075317383,1.2140650749206543,0.9761390755285286,13.571925163269043,0.043930356984610154
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/GRAVELxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,734.95654296875,60.927696228027344,1.1459312438964844,0.7657247691163036,13.57192325592041,0.04426356969492009
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,733.352294921875,67.58692932128906,1.2342499494552612,0.2840668308432166,13.571159362792969,0.047518586848488004
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,742.201416015625,58.61763000488281,1.153363823890686,0.46076494015634717,13.572224617004395,0.04195638918298091
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/GRAVELxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,730.0617065429688,59.04747009277344,1.2922918796539307,1.4603825334507974,13.572089195251465,0.042753017274129695
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,736.3469848632812,59.034481048583984,1.3092067241668701,0.8372316665623503,13.572144508361816,0.04161998171196564
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/GRAVELxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,734.48046875,59.226112365722656,1.1876015663146973,1.0691297233893975,13.572100639343262,0.0430717272494364
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,688.5012817382812,76.232421875,1.3148959875106812,1.1230124863565525,13.569384574890137,0.05769114661735203
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,689.7820434570312,78.00482940673828,1.3405674695968628,0.9885339844378604,13.569144248962402,0.058571127644566894
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,738.0670776367188,60.44321060180664,1.3253815174102783,1.026609315604464,13.572014808654785,0.04268572092246604
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,679.1228637695312,73.28471374511719,1.3010402917861938,1.5247076943866196,13.56966781616211,0.056473161414856976
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3.png,736.0820922851562,60.05820083618164,1.4674004316329956,1.5715872437175609,13.572052001953125,0.04185057638641012
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,740.3974609375,62.458492279052734,1.2833865880966187,0.8797354866252065,13.571816444396973,0.04422281324831561
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,740.136962890625,56.14429473876953,1.306429386138916,0.9741344549339193,13.572471618652344,0.039631360511818946
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,684.53271484375,75.39339447021484,0.9292895793914795,0.5206952014593917,13.569366455078125,0.059650201500769405
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,734.7998046875,55.400184631347656,1.2002257108688354,0.6261767540803214,13.572494506835938,0.03986428672052591
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3.png,684.002197265625,73.07073974609375,1.291953682899475,1.4476130012208968,13.569777488708496,0.05625172397635983
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,683.9412231445312,73.46996307373047,1.2635769844055176,1.3796011369173842,13.569711685180664,0.05646646546868534
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,681.5774536132812,73.4114761352539,1.489805817604065,1.7471268406946958,13.569726943969727,0.05516813756766761
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,738.7919311523438,58.34596633911133,1.3460288047790527,1.367846734614516,13.57224178314209,0.04130079057018513
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,735.9370727539062,55.27529525756836,1.1388033628463745,0.43587387350704043,13.572508811950684,0.03988924893801908
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,732.5795288085938,60.009517669677734,1.432267427444458,1.3799665058191044,13.572021484375,0.042112859727643975
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,732.1526489257812,56.02470779418945,1.359393835067749,1.144628702987517,13.572422981262207,0.039731319913119525
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,678.8235473632812,72.3017349243164,1.358707308769226,1.7335984234587976,13.569815635681152,0.055714940441602086
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,741.4013061523438,57.634864807128906,1.1107373237609863,0.3644768680770256,13.572315216064453,0.04142547917783934
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,739.989990234375,66.9765625,0.9819734692573547,-0.3420422949729143,13.571276664733887,0.0483003608836566
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,734.146484375,63.8539924621582,1.006191372871399,-0.25360379751407036,13.571571350097656,0.046345760087452684
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,734.8833618164062,54.302940368652344,1.3688355684280396,1.2085417910792877,13.572617530822754,0.03832485206660248
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,682.9797973632812,75.58684539794922,1.383037805557251,1.1648678174177913,13.569403648376465,0.057050220632944744
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,694.3945922851562,79.0964584350586,0.9757621884346008,0.3055621078222477,13.568971633911133,0.06176233052219166
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,686.9788208007812,73.76190948486328,0.9824582934379578,0.819253449589818,13.569664001464844,0.05822564228972521
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/GRAVELxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,736.546875,61.43916320800781,1.2207096815109253,0.9647076530225549,13.57188606262207,0.04424346071721886
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxFISH03_colorcontrolON_1vs1e3_TVlossON_1e-3.png,688.836669921875,76.29027557373047,0.9436048865318298,0.535825603090637,13.56930160522461,0.059955213647185104
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,682.8004760742188,75.32071685791016,1.3769285678863525,1.3415949207502527,13.569442749023438,0.05705669677557917
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/GRAVELxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,730.1085815429688,59.93199920654297,1.284481406211853,1.2206161033894407,13.57199478149414,0.04325812354001238
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3.png,736.5048217773438,68.1220703125,1.1769890785217285,0.17098707519316614,13.571121215820312,0.048310007392962234
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH04_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,729.5049438476562,65.2396011352539,1.1428542137145996,0.05146032685102053,13.57138442993164,0.04675775336326259
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,686.0842895507812,75.0046157836914,1.2409523725509644,1.143401419936164,13.569514274597168,0.057497132234341594
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,688.0663452148438,75.68671417236328,1.084452509880066,0.7773620404244896,13.569408416748047,0.059404714378122773
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH10_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,730.2014770507812,58.8323860168457,1.5906609296798706,2.1070450659604028,13.572135925292969,0.040760193488212075
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH01_colorcontrolON_1vs1e3_TVlossON_1e-3.png,693.078857421875,76.26448822021484,1.011121392250061,0.5037546222622984,13.569396018981934,0.05980173679962789
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/DETRITUSxFISH04_colorcontrolON_1vs1e3_TVlossON_1e-3.png,737.0984497070312,69.5961685180664,1.106006383895874,-0.08828501432002334,13.570941925048828,0.04949207476639093
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/GRAVELxFISH02_colorcontrolON_1vs1e3_TVlossON_1e-3.png,731.507080078125,60.52524948120117,1.3555010557174683,1.3375430227347156,13.571953773498535,0.043135808107172664
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/PLANTSxFISH01_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,734.0044555664062,58.00873947143555,1.4726731777191162,1.8422560228906155,13.572240829467773,0.040743313543687584
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH03_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,689.1950073242188,77.82294464111328,0.9982305765151978,0.38524089362878833,13.569080352783203,0.06108714177569444
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/SANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3.png,738.6099243164062,58.729103088378906,1.2948683500289917,0.9011050598765613,13.572200775146484,0.041591286487077404
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/GRAVELxFISH02_colorcontrolOFF_1vs1e3_TVlossON_1e-3.png,726.54736328125,60.46310043334961,1.447312831878662,1.6666282453954233,13.571921348571777,0.04290337260590665
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/All_layers/BOULDERxSANDxFISH10_colorcontrolON_1vs1e3_TVlossON_1e-3.png,687.5870971679688,74.91490173339844,1.4003791809082031,1.3471943176050676,13.569587707519531,0.056311165900443126
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/FISH_images/FISH09_cropped_3000x1000_CAER_REDR_M09.jpg,587.3312377929688,40.849449157714844,0.9933226704597473,1.719206592509737,13.572895050048828,0.037820385335890216
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/FISH_images/FISH02_cropped_3000x1000_CAER_REDR_M02.jpg,636.5895385742188,61.94270324707031,0.853523313999176,0.3890241124808842,13.570635795593262,0.05371565855227854
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/FISH_images/FISH06_cropped_3000x1000_CAER_REDR_M06.jpg,595.345703125,43.8215446472168,1.0536237955093384,1.9925666911988413,13.572608947753906,0.03954819213095127
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/FISH_images/FISH07_cropped_3000x1000_CAER_REDR_M07.jpg,644.83447265625,53.1204948425293,0.5734817385673523,-0.04964701302259744,13.57191276550293,0.04617766473827646
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/FISH_images/FISH08_cropped_3000x1000_CAER_REDR_M08.jpg,637.9508666992188,55.24724197387695,0.7170590758323669,0.22402689069777537,13.571574211120605,0.04811847078031919
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/FISH_images/FISH03_cropped_3000x1000_CAER_REDR_M03.jpg,652.7103881835938,65.42228698730469,0.6579915285110474,-0.1260763975043644,13.570327758789062,0.05611213171674393
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/FISH_images/FISH10_cropped_3000x1000_CAER_REDR_M10.jpg,600.0932006835938,50.01871109008789,0.96168452501297,0.9175259531881244,13.571866989135742,0.045624171073918925
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/FISH_images/FISH04_cropped_3000x1000_CAER_REDR_M04.jpg,610.3579711914062,57.74482727050781,1.0364437103271484,0.9331083186401679,13.570910453796387,0.051259781518256275
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/FISH_images/FISH01_cropped_3000x1000_CAER_REDR_M01.jpg,644.2839965820312,62.45330810546875,0.8093511462211609,0.21892152692069278,13.570662498474121,0.05373559666404283
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/HABITAT_images/GRAVELxALGAE_cropped_3000x1000_middle_tt_resized_div1_5_52A5807defWB.jpg,753.95166015625,56.20005416870117,-0.020691784098744392,-0.42643418871237415,13.572473526000977,0.042429998206890675
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/HABITAT_images/BOULDER_cropped_3000x1000_middle_tt_resized_div1_5_52A5691defWB.jpg,692.0791625976562,78.10074615478516,0.4983547627925873,-0.39502064354870603,13.568984985351562,0.06396167874349243
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/HABITAT_images/BOULDERxSAND_Eolmstedi_cropped_3000x1000_middle_tt_resized_div1_5_52A6174defWB.jpg,702.427001953125,80.13014221191406,0.3004286289215088,-0.36526755715393033,13.568794250488281,0.06476284845864294
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/HABITAT_images/GRAVEL_cropped_3000x1000_middle_tt_resized_div1_5_52A5680defWB.jpg,744.1071166992188,54.788360595703125,0.4001465439796448,-0.37046837572805114,13.572571754455566,0.04182939676260741
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/HABITAT_images/GRAVELxFLOOR_cropped_3000x1000_middle_tt_resized_div1_5_52A5809defWB.jpg,722.4765014648438,62.344329833984375,0.2903115153312683,-0.24541342027006863,13.57155990600586,0.04898973352313399
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/HABITAT_images/PLANTS_cropped_3000x1000_middle_tt_resized_div1_5_52A5711defWB.jpg,751.8456420898438,46.56522750854492,0.9882082939147949,1.7374592732576302,13.57337474822998,0.03348466019782256
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/HABITAT_images/DETRITUS_cropped_3000x1000_middle_tt_resized_div1_5_52A7724defWB.jpg,759.1261596679688,46.72377014160156,-0.08389090746641159,-0.7466587537623428,13.573356628417969,0.03525774698156726
False,False,DARTER,GRAY,1536,512,/home/durrmeyer/Images/StyleTransferImages/HABITAT_images/SAND_Eolmstedi_cropped_3000x1000_middle_tt_resized_div1_5_52A6208defWB.jpg,754.49755859375,37.936038970947266,0.8421486616134644,0.8631082833666226,13.574007034301758,0.027713502685428073
